date,asset,value,quality,size,future_return
2024-08-13,CRUX,0.265087,0.613993,21.162144,-0.00212647
2024-08-14,CRUX,0.462117,0.49947,19.420193,-0.01103394
2024-08-15,CRUX,0.645988,0.461105,20.326551,0.0044922
2024-08-16,CRUX,0.612552,0.444765,20.303168,0.0083949
2024-08-19,CRUX,0.647785,0.418805,19.648512,0.00583828
2024-08-20,CRUX,0.656829,0.475444,20.875292,0.00604805
2024-08-21,CRUX,0.727263,0.445385,21.147329,-0.00429355
2024-08-22,CRUX,0.653851,0.358527,20.020246,0.00784616
2024-08-23,CRUX,0.528948,0.634131,19.884712,0.00178626
2024-08-26,CRUX,0.637337,0.357912,20.815109,0.00332926
2024-08-27,CRUX,0.488934,0.665913,20.837553,-0.0064868
2024-08-28,CRUX,0.421663,0.413333,19.18678,0.00465281
2024-08-29,CRUX,0.749486,0.332573,20.902033,-0.00416066
2024-08-30,CRUX,0.385213,0.52326,20.879959,-0.00195194
2024-09-02,CRUX,0.600662,0.399303,20.983496,0.00338307
2024-09-03,CRUX,0.497547,0.529346,19.246385,-0.0056638
2024-09-04,CRUX,0.69651,0.303213,20.883699,0.00743064
2024-09-05,CRUX,0.61314,0.62741,19.629426,-0.00345159
2024-09-06,CRUX,0.751859,0.455176,19.492745,-0.00408427
2024-09-09,CRUX,0.55795,0.601129,21.072475,-0.01146033
2024-09-10,CRUX,0.688175,0.486528,19.080347,-0.00155625
2024-09-11,CRUX,0.647861,0.567639,19.357287,-0.00635082
2024-09-12,CRUX,0.57011,0.373715,20.531737,0.003533
2024-09-13,CRUX,0.365167,0.484061,18.956505,-0.00495461
2024-09-16,CRUX,0.425362,0.499829,19.810003,0.00836274
2024-09-17,CRUX,0.765637,0.403651,19.532394,-0.00725578
2024-09-18,CRUX,0.435649,0.542979,21.022451,-0.00199236
2024-09-19,CRUX,0.843539,0.278179,20.066362,0.00633773
2024-09-20,CRUX,0.667902,0.330283,20.987041,0.00337016
2024-09-23,CRUX,0.592237,0.35823,20.460435,-0.00092795
2024-09-24,CRUX,0.454778,0.563161,21.022852,-8.61e-06
2024-09-25,CRUX,0.631735,0.498345,20.319183,-0.01122547
2024-09-26,CRUX,0.510472,0.323526,20.931505,0.0049352
2024-09-27,CRUX,0.747374,0.6074,20.779981,0.01041209
2024-09-30,CRUX,0.545813,0.609405,19.914157,0.00977973
2024-10-01,CRUX,0.569328,0.592985,20.686211,-0.00211692
2024-10-02,CRUX,0.484054,0.573399,19.589413,-0.00040621
2024-10-03,CRUX,0.710084,0.29664,21.122718,-0.00301395
2024-10-04,CRUX,0.745513,0.423701,21.112022,0.0021785
2024-10-07,CRUX,0.756324,0.470242,21.06098,0.00708621
2024-10-08,CRUX,0.631032,0.429531,20.507185,0.00567128
2024-10-09,CRUX,0.639039,0.40003,19.401057,0.00129281
2024-10-10,CRUX,0.720564,0.492163,20.755048,0.00497235
2024-10-11,CRUX,0.824667,0.358323,20.626184,0.00352908
2024-10-14,CRUX,0.524087,0.45066,19.524612,0.00806208
2024-10-15,CRUX,0.523296,0.560018,20.920391,0.01341201
2024-10-16,CRUX,0.605449,0.38807,20.537504,0.00375521
2024-10-17,CRUX,0.785254,0.454885,19.950243,-0.00732516
2024-10-18,CRUX,0.657158,0.483381,20.07205,-0.0027763
2024-10-21,CRUX,0.726924,0.390112,21.202407,0.00120892
2024-10-22,CRUX,0.560225,0.343803,20.246768,-0.00255382
2024-10-23,CRUX,0.744107,0.314858,20.776402,0.00879862
2024-10-24,CRUX,0.727157,0.396382,21.02261,-0.00319841
2024-10-25,CRUX,0.603217,0.269896,19.782801,-0.01040533
2024-10-28,CRUX,0.597232,0.438406,21.105281,-0.00296969
2024-10-29,CRUX,0.510472,0.4999,20.84324,-0.00474623
2024-10-30,CRUX,0.482914,0.43125,21.013776,0.01062902
2024-10-31,CRUX,0.43989,0.512712,21.140501,-0.00427065
2024-11-01,CRUX,0.639818,0.374031,19.754227,0.0001793
2024-11-04,CRUX,0.669776,0.436872,20.422336,-0.0016259
2024-11-05,CRUX,0.645854,0.395217,20.352544,-0.00164379
2024-11-06,CRUX,0.609703,0.359767,19.77822,-0.00184637
2024-11-07,CRUX,0.632213,0.38773,20.924277,-0.01002389
2024-11-08,CRUX,0.730394,0.379954,20.840949,0.0126326
2024-11-11,CRUX,0.732804,0.420249,20.763942,0.00880964
2024-11-12,CRUX,0.627046,0.548872,19.390822,0.00472619
2024-11-13,CRUX,0.57816,0.404983,20.271419,0.00938914
2024-11-14,CRUX,0.497282,0.426419,20.724546,-0.00207761
2024-11-15,CRUX,0.874259,0.503378,21.093365,0.00480291
2024-11-18,CRUX,0.453598,0.319681,19.481057,-0.00369971
2024-11-19,CRUX,0.856466,0.359514,19.88377,0.00735297
2024-11-20,CRUX,0.772933,0.607593,20.743007,-0.00111158
2024-11-21,CRUX,0.818396,0.297836,19.892914,-0.00367466
2024-11-22,CRUX,0.683856,0.435873,20.432891,0.00057234
2024-11-25,CRUX,0.756151,0.269121,21.114046,-0.00929066
2024-11-26,CRUX,0.521156,0.480711,19.600545,0.00555112
2024-11-27,CRUX,0.508852,0.589312,19.445343,-0.01464896
2024-11-28,CRUX,0.590299,0.472878,20.567476,-0.00358892
2024-11-29,CRUX,0.482298,0.665753,21.072272,-0.01249923
2024-12-02,CRUX,0.441999,0.4392,19.987404,0.00556937
2024-12-03,CRUX,0.590459,0.412532,20.216158,0.00357207
2024-12-04,CRUX,0.657785,0.413134,20.916758,0.00268303
2024-12-05,CRUX,0.731085,0.426333,19.246513,0.00484222
2024-12-06,CRUX,0.366874,0.44544,19.4701,-0.00280057
2024-12-09,CRUX,0.720965,0.450495,20.890808,0.00204763
2024-12-10,CRUX,0.575249,0.432475,19.637268,-0.00585114
2024-12-11,CRUX,0.761908,0.660139,19.715329,-0.00115084
2024-12-12,CRUX,0.65465,0.378707,19.114962,-0.00499603
2024-12-13,CRUX,0.326028,0.468951,19.304916,0.00234343
2024-12-16,CRUX,0.45571,0.543006,19.215852,0.00124697
2024-12-17,CRUX,0.728954,0.473771,20.562875,-0.00194005
2024-12-18,CRUX,0.692514,0.364773,19.729912,-0.00473162
2024-12-19,CRUX,0.925489,0.368406,20.667504,-0.00083909
2024-12-20,CRUX,0.617944,0.405109,21.182137,-0.01144509
2024-12-23,CRUX,0.545188,0.558285,19.044453,-0.01126307
2024-12-24,CRUX,0.666571,0.320282,20.65213,-0.00155846
2024-12-25,CRUX,0.655738,0.495199,21.164829,0.00382593
2024-12-26,CRUX,0.616207,0.532222,20.044227,-0.00268926
2024-12-27,CRUX,0.752688,0.372991,20.833172,-0.00728959
2024-12-30,CRUX,0.51861,0.515454,20.545634,-0.00197536
2024-12-31,CRUX,0.750051,0.492241,21.077477,-0.00841282
2025-01-01,CRUX,0.619482,0.251601,20.717533,0.0146984
2025-01-02,CRUX,0.809957,0.532399,21.114458,0.00147177
2025-01-03,CRUX,0.657993,0.481164,21.055414,-0.00190134
2025-01-06,CRUX,0.688331,0.551883,20.96236,0.00302171
2025-01-07,CRUX,0.821396,0.371131,20.477653,0.00504624
2025-01-08,CRUX,0.594103,0.562817,19.228259,0.00634428
2025-01-09,CRUX,0.701757,0.250331,20.740568,0.00928836
2025-01-10,CRUX,0.610322,0.555825,20.382521,-0.01221743
2025-01-13,CRUX,0.73815,0.478989,19.040409,-0.002504
2025-01-14,CRUX,0.319865,0.653671,21.153979,0.00337698
2025-01-15,CRUX,0.638227,0.505156,21.029821,0.00102271
2025-01-16,CRUX,0.698697,0.318622,20.793226,0.0033334
2025-01-17,CRUX,0.863404,0.428941,19.594877,0.00380021
2025-01-20,CRUX,0.726106,0.468961,20.883721,0.0020551
2025-01-21,CRUX,0.838942,0.442675,20.183439,0.00547788
2025-01-22,CRUX,0.532741,0.615405,20.888797,0.01698858
2025-01-23,CRUX,0.709112,0.3097,20.760635,0.00067253
2025-01-24,CRUX,0.701513,0.272412,20.845557,-0.00542121
2025-01-27,CRUX,0.758141,0.42826,20.762402,0.00357438
2025-01-28,CRUX,0.60706,0.53159,20.625818,-0.00383631
2025-01-29,CRUX,0.746643,0.512005,21.090303,0.00571874
2025-01-30,CRUX,0.692973,0.467226,19.029611,0.00383466
2025-01-31,CRUX,0.701427,0.44425,20.129794,-0.00682621
2025-02-03,CRUX,0.780262,0.501856,21.024573,9.73e-05
2025-02-04,CRUX,0.851379,0.44178,19.771854,-0.00166929
2025-02-05,CRUX,0.808033,0.366672,20.519486,0.00197351
2025-02-06,CRUX,0.782048,0.362471,21.009019,-0.00475825
2025-02-07,CRUX,0.699037,0.291211,20.894205,0.01127008
2025-02-10,CRUX,0.779404,0.342741,21.184816,0.00832101
2025-02-11,CRUX,0.960248,0.357673,19.674869,-0.00528802
2025-02-12,CRUX,0.638849,0.394129,20.579147,0.00924628
2025-02-13,CRUX,0.798553,0.387034,19.975476,0.00851907
2025-02-14,CRUX,0.658831,0.361259,20.788203,0.00287913
2025-02-17,CRUX,0.615084,0.550464,20.465646,0.00806294
2025-02-18,CRUX,0.474851,0.503762,19.819695,0.00525543
2025-02-19,CRUX,0.652023,0.387061,21.104138,0.00169083
2025-02-20,CRUX,0.636033,0.441839,19.641458,0.00382076
2025-02-21,CRUX,0.777651,0.281764,20.33765,-0.01144268
2025-02-24,CRUX,0.730908,0.436687,21.144068,0.00386571
2025-02-25,CRUX,0.523979,0.396985,20.748895,0.00041008
2025-02-26,CRUX,0.89793,0.473378,20.358368,-9.249e-05
2025-02-27,CRUX,0.715552,0.538524,21.19051,0.00598595
2025-02-28,CRUX,0.693398,0.568272,20.097948,0.00406667
2025-03-03,CRUX,0.732566,0.261851,21.079137,-0.004133
2025-03-04,CRUX,0.81863,0.358344,21.175093,-0.00230674
2025-03-05,CRUX,0.752661,0.339964,21.211334,-0.00883866
2025-03-06,CRUX,0.648626,0.501032,21.105506,-0.01125464
2025-03-07,CRUX,0.737226,0.314019,19.394698,0.00484898
2025-03-10,CRUX,0.628157,0.233197,21.179336,-0.00355272
2025-03-11,CRUX,0.835772,0.416017,21.170187,-0.00416802
2025-03-12,CRUX,0.815073,0.364159,20.604291,-0.00338496
2025-03-13,CRUX,0.387816,0.579959,20.652123,-0.00809315
2025-03-14,CRUX,0.77388,0.456512,20.93318,0.00322259
2025-03-17,CRUX,0.599744,0.300504,20.785566,0.00380672
2025-03-18,CRUX,0.702543,0.55955,20.788269,-0.00617557
2025-03-19,CRUX,0.702237,0.242012,20.909567,0.01052509
2025-03-20,CRUX,0.753797,0.511156,20.081453,-0.00147591
2025-03-21,CRUX,0.48395,0.529854,19.209751,-0.00010154
2025-03-24,CRUX,0.813039,0.421526,20.20137,0.00496967
2025-03-25,CRUX,0.802154,0.479054,19.827662,0.0035258
2025-03-26,CRUX,0.749089,0.385679,19.349914,-0.00257701
2025-03-27,CRUX,0.6088,0.452269,20.617982,-0.00315992
2025-03-28,CRUX,0.758474,0.482675,21.082685,0.00575611
2025-03-31,CRUX,0.866146,0.287877,20.294659,-0.0052198
2025-04-01,CRUX,0.806341,0.389785,20.465138,-0.00468052
2025-04-02,CRUX,0.672965,0.427715,20.267605,0.00079049
2025-04-03,CRUX,0.680744,0.471076,21.218934,0.00834929
2025-04-04,CRUX,0.608641,0.543718,20.448464,-0.00681231
2025-04-07,CRUX,0.807761,0.479272,20.878603,0.00834867
2025-04-08,CRUX,0.678615,0.457083,21.034834,0.00583931
2025-04-09,CRUX,0.902979,0.341627,20.737463,0.00248884
2025-04-10,CRUX,0.768398,0.363898,21.051612,-0.00290513
2025-04-11,CRUX,0.698114,0.371601,20.937969,0.00564816
2025-04-14,CRUX,0.658366,0.577708,21.191185,0.00571829
2025-04-15,CRUX,0.640508,0.595779,20.296775,-0.00742866
2025-04-16,CRUX,0.766296,0.622274,20.890434,-0.00081925
2025-04-17,CRUX,0.869234,0.302207,20.325439,0.00202306
2025-04-18,CRUX,0.65208,0.364209,20.200233,-0.00707564
2025-04-21,CRUX,0.527488,0.501984,19.621023,0.00980411
2025-04-22,CRUX,0.852961,0.386905,20.930203,-0.00832103
2025-04-23,CRUX,0.811984,0.26847,20.691758,-0.00296831
2025-04-24,CRUX,0.698984,0.46442,21.190854,-0.00405263
2025-04-25,CRUX,0.859019,0.195141,19.391715,0.01179337
2025-04-28,CRUX,0.818448,0.365278,21.051396,0.00287068
2025-04-29,CRUX,0.857043,0.297874,20.384867,-0.00428254
2025-04-30,CRUX,0.753898,0.38203,20.407381,-0.00536708
2025-05-01,CRUX,0.570665,0.52435,20.691584,0.00092896
2025-05-02,CRUX,0.800755,0.525479,20.369814,0.00515895
2025-05-05,CRUX,0.621075,0.574829,21.066733,0.0048306
2025-05-06,CRUX,0.617041,0.56088,20.982026,0.00700827
2025-05-07,CRUX,0.603298,0.479239,20.975671,0.00799213
2025-05-08,CRUX,0.65829,0.515605,21.115184,0.0058345
2025-05-09,CRUX,0.67083,0.447237,19.9057,-0.00113213
2025-05-12,CRUX,0.946447,0.141456,21.066192,-0.00379641
2025-05-13,CRUX,0.932346,0.450643,20.794127,0.0006016
2025-05-14,CRUX,0.589079,0.467146,20.161905,-0.00176551
2025-05-15,CRUX,0.670363,0.282384,19.647844,0.00063217
2025-05-16,CRUX,0.780378,0.393055,20.275863,0.00173233
2025-05-19,CRUX,0.959815,0.442143,21.076202,0.00909552
2025-05-20,CRUX,0.834116,0.394706,20.04568,0.00229135
2025-05-21,CRUX,0.915563,0.404933,20.384949,0.00660901
2025-05-22,CRUX,0.839711,0.485259,20.830744,-0.01433938
2025-05-23,CRUX,0.882009,0.446986,20.178019,-0.01536545
2025-05-26,CRUX,0.818968,0.298411,21.183791,-0.00201328
2025-05-27,CRUX,0.722931,0.532413,20.241681,-0.00026216
2025-05-28,CRUX,0.855148,0.326136,20.14882,-0.00649159
2025-05-29,CRUX,0.982834,0.226878,20.021186,0.00979334
2025-05-30,CRUX,0.758957,0.363487,21.222017,0.00121573
2025-06-02,CRUX,0.580111,0.451887,21.005321,-0.00812043
2025-06-03,CRUX,0.67608,0.437223,20.8718,-0.00322579
2025-06-04,CRUX,0.768013,0.406041,21.226608,0.00248232
2025-06-05,CRUX,0.735863,0.311578,21.044207,-0.00295749
2025-06-06,CRUX,1.034312,0.375893,20.603861,-0.00060548
2025-06-09,CRUX,0.801,0.294263,21.218881,-0.00544721
2025-06-10,CRUX,0.85906,0.118088,20.621097,0.01350667
2025-06-11,CRUX,0.791923,0.394887,21.235201,0.00169461
2025-06-12,CRUX,0.884215,0.268024,20.59525,0.00452268
2025-06-13,CRUX,0.923414,0.43146,20.410534,0.00065591
2025-06-16,CRUX,0.792959,0.364512,20.742648,0.00220543
2025-06-17,CRUX,0.975985,0.286493,19.511331,-0.0043988
2025-06-18,CRUX,0.880516,0.293803,21.177538,0.00085355
2025-06-19,CRUX,0.600155,0.475369,20.077541,0.00376863
2025-06-20,CRUX,0.805033,0.605703,21.148398,0.00724957
2025-06-23,CRUX,0.881474,0.255711,21.216403,0.00249
2025-06-24,CRUX,0.896712,0.584763,20.699949,0.00176977
2025-06-25,CRUX,0.773171,0.390638,20.741761,0.00437183
2025-06-26,CRUX,1.069203,0.3518,19.427129,0.00599224
2025-06-27,CRUX,0.874893,0.482552,20.232532,-0.00937119
2025-06-30,CRUX,0.75994,0.542333,21.253055,0.00579391
2025-07-01,CRUX,0.891168,0.198819,19.764267,-0.00238714
2025-07-02,CRUX,0.668149,0.450936,21.245365,-0.00622782
2025-07-03,CRUX,0.917533,0.339985,21.176965,0.01036514
2025-07-04,CRUX,0.882697,0.280748,20.973124,-0.00264478
2025-07-07,CRUX,0.792378,0.282801,20.006614,-0.01803869
2025-07-08,CRUX,0.888329,0.292117,20.059203,0.00325106
2025-07-09,CRUX,0.915175,0.235497,20.583267,0.00287289
2025-07-10,CRUX,0.531041,0.391244,21.249688,-0.00495251
2025-07-11,CRUX,0.846083,0.517269,19.727897,0.00215271
2025-07-14,CRUX,0.888747,0.408217,20.402119,0.00756652
2025-07-15,CRUX,0.719321,0.545654,20.057985,-0.00546529
2025-07-16,CRUX,0.749682,0.430618,21.124124,-0.00069099
2025-07-17,CRUX,0.777877,0.366474,20.664312,-0.00382488
2025-07-18,CRUX,0.968515,0.348323,20.446789,-0.00969158
2025-07-21,CRUX,0.816658,0.518895,20.392605,0.00801342
2025-07-22,CRUX,0.807946,0.248325,20.35015,0.00521068
2025-07-23,CRUX,0.736247,0.387771,21.041338,-0.00090898
2025-07-24,CRUX,1.048205,0.401431,19.873845,-0.0079019
2025-07-25,CRUX,0.778981,0.550537,20.116889,0.00630593
2025-07-28,CRUX,0.873555,0.363555,18.933064,0.00878747
2025-07-29,CRUX,0.957821,0.461004,20.84267,-0.00369503
2025-07-30,CRUX,0.806161,0.419067,21.206039,0.0014234
2025-07-31,CRUX,0.655462,0.443939,19.428427,-0.01654659
2025-08-01,CRUX,0.796416,0.467479,20.249663,-0.00146149
2025-08-04,CRUX,0.863038,0.38801,21.102317,0.0059664
2025-08-05,CRUX,0.750522,0.405881,20.442693,0.00563967
2025-08-06,CRUX,0.779914,0.429197,20.729143,0.00287344
2025-08-07,CRUX,0.781842,0.317076,20.855515,0.00103604
2025-08-08,CRUX,0.843009,0.404391,21.225678,0.01007781
2025-08-11,CRUX,0.91611,0.477184,19.201001,-0.00166169
2025-08-12,CRUX,0.969938,0.434418,21.126453,-0.0053787
2025-08-13,CRUX,0.895063,0.322277,20.549394,-0.01079426
2025-08-14,CRUX,0.823749,0.225126,21.246267,-0.00550075
2025-08-15,CRUX,0.776402,0.53886,20.45043,0.00139774
2025-08-18,CRUX,0.911204,0.388402,20.818556,0.00705966
2025-08-19,CRUX,1.113555,0.241016,21.175346,-0.00849886
2025-08-20,CRUX,0.734019,0.424718,21.210914,-0.00035217
2025-08-21,CRUX,0.808997,0.254405,18.760516,-0.0047507
2025-08-22,CRUX,0.966925,0.338755,21.178418,0.00928537
2025-08-25,CRUX,0.848471,0.204505,19.869598,-0.00480547
2025-08-26,CRUX,0.76352,0.425732,21.038705,-0.00672878
2025-08-27,CRUX,1.121634,0.387206,21.078644,0.00636087
2025-08-28,CRUX,0.9695,0.360568,19.603996,0.00565155
2025-08-29,CRUX,0.870993,0.351268,20.823686,0.00767958
2025-09-01,CRUX,0.846243,0.363517,20.513501,0.0117313
2025-09-02,CRUX,1.007043,0.201927,21.20799,-0.00218751
2025-09-03,CRUX,0.778415,0.518988,19.409272,0.00442852
2025-09-04,CRUX,0.942166,0.071943,19.083899,-0.0027099
2025-09-05,CRUX,0.755538,0.580693,21.212613,0.00078399
2025-09-08,CRUX,0.996936,0.612607,20.955211,-0.00226948
2025-09-09,CRUX,0.738575,0.418069,19.924062,0.01189168
2025-09-10,CRUX,0.742623,0.404057,21.047708,-0.00763729
2025-09-11,CRUX,1.030236,0.444205,20.982673,-0.0075277
2025-09-12,CRUX,0.70379,0.544919,21.01402,-0.00016884
2025-09-15,CRUX,0.815358,0.268675,20.375813,0.00389068
2025-09-16,CRUX,0.722716,0.640498,20.62476,-0.00904336
2025-09-17,CRUX,0.858139,0.453964,21.062591,-0.00301563
2025-09-18,CRUX,0.790033,0.433152,20.864248,-0.01389515
2025-09-19,CRUX,0.787726,0.423423,21.151666,-0.00982323
2025-09-22,CRUX,0.800781,0.330278,20.963501,-0.00170569
2025-09-23,CRUX,0.756907,0.303555,20.129108,-0.0104067
2025-09-24,CRUX,0.940525,0.411615,20.634769,-0.00098763
2025-09-25,CRUX,0.971682,0.380753,20.491504,0.0036585
2025-09-26,CRUX,0.846407,0.263603,21.096585,-0.00255487
2025-09-29,CRUX,0.916755,0.580667,20.143432,0.00126944
2025-09-30,CRUX,0.771708,0.381035,19.236851,-0.00689569
2025-10-01,CRUX,0.916508,0.244399,20.957635,-0.00701596
2025-10-02,CRUX,0.9044,0.270935,18.84134,-0.00658202
2025-10-03,CRUX,0.956436,0.249067,20.82374,0.00014745
2025-10-06,CRUX,0.896208,0.3457,21.178478,-0.00721048
2025-10-07,CRUX,0.973134,0.211068,21.175696,0.00215232
2025-10-08,CRUX,0.870408,0.476875,20.801102,0.00233859
2025-10-09,CRUX,0.938273,0.26767,21.172732,0.00992659
2025-10-10,CRUX,0.81161,0.472099,21.202393,-0.00430469
2025-10-13,CRUX,0.760895,0.475711,20.878888,-0.00719826
2025-10-14,CRUX,0.903838,0.282508,20.958361,-0.00010864
2025-10-15,CRUX,0.797149,0.57963,20.312785,0.01161541
2025-10-16,CRUX,0.818183,0.301734,20.95391,0.00447433
2025-10-17,CRUX,0.917977,0.455693,21.163037,0.00082359
2025-10-20,CRUX,0.882091,0.383909,20.956571,0.00462174
2025-10-21,CRUX,0.887408,0.358406,20.994616,0.00871946
2025-10-22,CRUX,0.865955,0.171979,20.205454,-0.00402637
2025-10-23,CRUX,1.021049,0.320948,18.675511,-0.0006506
2025-10-24,CRUX,1.036172,0.280302,19.726673,-0.01339719
2025-10-27,CRUX,0.7384,0.520802,20.219431,-0.00300018
2025-10-28,CRUX,1.112058,0.308776,19.144677,0.00696652
2025-10-29,CRUX,0.904628,0.168418,19.183116,-0.00349188
2025-10-30,CRUX,1.063458,0.433567,20.675397,0.00035205
2025-10-31,CRUX,0.667559,0.507257,20.983431,-0.01381958
2025-11-03,CRUX,0.944178,0.146904,21.027792,-0.01071225
2025-11-04,CRUX,0.942478,0.473032,20.293989,0.00468087
2025-11-05,CRUX,0.727153,0.368623,21.063016,0.00436661
2025-11-06,CRUX,0.662061,0.421343,20.131845,0.00925765
2025-11-07,CRUX,0.992321,0.356254,20.472726,0.00017472
2025-11-10,CRUX,0.884066,0.382496,20.627824,0.00129985
2025-11-11,CRUX,1.080284,0.285506,19.421241,0.00462574
2025-11-12,CRUX,0.868323,0.232031,20.694323,0.00864161
2025-11-13,CRUX,0.971731,0.330581,20.900299,0.00589461
2025-11-14,CRUX,0.800508,0.381297,20.765735,0.00524478
2025-11-17,CRUX,0.932559,0.446752,20.840325,0.00626724
2025-11-18,CRUX,0.958457,0.355657,20.416614,0.01409531
2025-11-19,CRUX,0.97373,0.43483,19.203598,-0.00266105
2025-11-20,CRUX,1.198738,0.298932,21.194316,-0.00340698
2025-11-21,CRUX,0.950151,0.323945,18.995438,-0.00431307
2025-11-24,CRUX,0.95698,0.577069,21.222797,
2023-01-02,DUNE,0.131555,0.41514,21.404147,-0.00398425
2023-01-03,DUNE,0.117356,0.456799,19.562047,0.00334859
2023-01-04,DUNE,-0.059702,0.724088,20.881767,0.00276152
2023-01-05,DUNE,0.033055,0.671604,21.278375,0.00808683
2023-01-06,DUNE,0.186058,0.623253,21.13476,0.00179404
2023-01-09,DUNE,0.131575,0.591467,20.97233,0.00678896
2023-01-10,DUNE,0.059094,0.547513,21.032107,0.00450517
2023-01-11,DUNE,0.301214,0.447734,21.254947,-0.00400874
2023-01-12,DUNE,-0.004984,0.50336,21.118232,-0.01518754
2023-01-13,DUNE,0.366869,0.536986,20.145155,-0.00766926
2023-01-16,DUNE,0.42412,0.57058,21.401389,0.0050365
2023-01-17,DUNE,0.293173,0.475253,21.206916,0.01261574
2023-01-18,DUNE,0.101612,0.720944,20.506251,0.00573912
2023-01-19,DUNE,0.082018,0.447832,20.086203,0.00393313
2023-01-20,DUNE,0.293182,0.411832,20.482202,0.01059206
2023-01-23,DUNE,0.165527,0.527355,21.038574,0.01350722
2023-01-24,DUNE,0.076727,0.455536,21.213169,0.00777538
2023-01-25,DUNE,0.140713,0.586336,19.913805,0.00683479
2023-01-26,DUNE,0.179773,0.496752,20.994916,-0.00542879
2023-01-27,DUNE,0.134953,0.547777,21.043834,-0.00176189
2023-01-30,DUNE,0.133111,0.503122,20.801821,0.00218891
2023-01-31,DUNE,0.296741,0.422603,19.305057,-0.00302069
2023-02-01,DUNE,0.445463,0.484806,21.360774,0.01041698
2023-02-02,DUNE,0.191556,0.504889,21.329666,-0.01034547
2023-02-03,DUNE,0.058292,0.422481,20.936926,-0.00901305
2023-02-06,DUNE,0.311513,0.442346,21.055997,-0.00119287
2023-02-07,DUNE,-0.006348,0.687919,20.722216,-0.00403127
2023-02-08,DUNE,0.209027,0.515487,20.718492,-0.00319594
2023-02-09,DUNE,0.376844,0.382492,19.044517,-0.00266618
2023-02-10,DUNE,0.348245,0.605188,21.037414,0.00999676
2023-02-13,DUNE,0.346073,0.523946,19.073313,0.00131081
2023-02-14,DUNE,0.34463,0.525084,20.867454,0.00740544
2023-02-15,DUNE,0.309164,0.517088,19.536497,-0.00199801
2023-02-16,DUNE,0.065371,0.570556,21.022343,0.00168613
2023-02-17,DUNE,0.258548,0.601423,21.250669,0.0107499
2023-02-20,DUNE,0.116056,0.691626,20.577235,-0.01251332
2023-02-21,DUNE,0.206448,0.544646,19.816738,0.00580087
2023-02-22,DUNE,0.362743,0.560011,21.02876,0.00451365
2023-02-23,DUNE,0.252829,0.516853,21.245879,0.00336213
2023-02-24,DUNE,0.161285,0.622606,19.546903,-0.00138562
2023-02-27,DUNE,0.37513,0.449695,21.448372,0.00687653
2023-02-28,DUNE,0.241577,0.376753,20.775782,0.00734412
2023-03-01,DUNE,0.161818,0.478586,19.163418,-0.00968999
2023-03-02,DUNE,0.219223,0.500863,20.617148,-0.00284658
2023-03-03,DUNE,0.172965,0.502118,20.42293,0.00550824
2023-03-06,DUNE,0.278719,0.396587,20.323504,-0.00435941
2023-03-07,DUNE,0.37002,0.536283,20.253044,0.00219201
2023-03-08,DUNE,0.215488,0.441992,21.425346,0.00457517
2023-03-09,DUNE,0.108916,0.501904,20.585302,-0.00169083
2023-03-10,DUNE,0.201296,0.625968,21.282399,0.00304149
2023-03-13,DUNE,0.2111,0.361393,21.299652,0.00547589
2023-03-14,DUNE,0.239867,0.526264,20.82516,0.00414443
2023-03-15,DUNE,0.112974,0.575234,19.034439,0.02068303
2023-03-16,DUNE,0.36014,0.488356,20.38136,0.00887957
2023-03-17,DUNE,0.51457,0.489071,20.961265,-0.01226863
2023-03-20,DUNE,0.256054,0.355157,20.609721,0.00803494
2023-03-21,DUNE,0.369322,0.422836,20.810437,0.0093628
2023-03-22,DUNE,0.264771,0.556954,21.480392,-0.00547743
2023-03-23,DUNE,0.220008,0.459017,21.05681,0.00898229
2023-03-24,DUNE,0.309939,0.43593,19.152524,0.00485596
2023-03-27,DUNE,0.233471,0.614729,20.83657,0.00812872
2023-03-28,DUNE,0.350749,0.544496,20.063168,-0.00657326
2023-03-29,DUNE,0.301597,0.487053,20.184469,0.00205773
2023-03-30,DUNE,0.252912,0.462223,20.360884,-0.00400561
2023-03-31,DUNE,0.367817,0.728226,21.187879,0.0080671
2023-04-03,DUNE,-0.130328,0.776099,21.387483,-0.00785806
2023-04-04,DUNE,0.245724,0.398541,19.750545,0.00385638
2023-04-05,DUNE,0.364796,0.535652,21.36286,0.00833153
2023-04-06,DUNE,0.131371,0.675545,21.061283,0.00126439
2023-04-07,DUNE,0.375609,0.54675,21.300177,-0.00353624
2023-04-10,DUNE,0.244654,0.392959,20.803551,-0.00094218
2023-04-11,DUNE,0.293544,0.501842,20.69152,6.18e-05
2023-04-12,DUNE,0.27322,0.547728,21.074021,0.00965034
2023-04-13,DUNE,0.394376,0.55562,21.118529,0.00146991
2023-04-14,DUNE,0.351647,0.41262,21.322288,0.0021956
2023-04-17,DUNE,0.324149,0.324028,21.078849,0.00205917
2023-04-18,DUNE,0.314077,0.489732,21.190284,-0.00175356
2023-04-19,DUNE,0.227635,0.647397,21.074639,-0.01126652
2023-04-20,DUNE,0.322878,0.323267,20.640501,0.00415084
2023-04-21,DUNE,0.163129,0.801298,19.79466,-0.00324905
2023-04-24,DUNE,0.430319,0.521646,20.67549,0.00657362
2023-04-25,DUNE,0.331772,0.76981,20.441994,-0.00827948
2023-04-26,DUNE,0.316995,0.525274,21.493411,0.00025715
