date,asset,open,high,low,close,adjusted_close,volume,sector,historical_member
2024-05-06,CRUX,131.80227,132.157945,130.56329,131.992943,131.992943,3820158,industry,True
2024-05-07,CRUX,132.692809,133.932473,131.346528,132.829193,132.829193,10167894,industry,True
2024-05-08,CRUX,132.397779,132.882861,131.53249,132.391354,132.391354,9936891,industry,True
2024-05-09,CRUX,130.758411,132.084979,130.271588,130.856891,130.856891,9449094,industry,True
2024-05-10,CRUX,131.175549,132.447519,129.576713,130.682975,130.682975,1113561,industry,True
2024-05-13,CRUX,131.286246,132.614055,129.959579,131.228506,131.228506,9289245,industry,True
2024-05-14,CRUX,131.455689,131.672731,131.129202,131.494036,131.494036,9705060,industry,True
2024-05-15,CRUX,132.252001,133.275835,131.184451,132.273215,132.273215,2900430,industry,True
2024-05-16,CRUX,130.779769,132.328163,129.884772,130.420418,130.420418,6673647,industry,True
2024-05-17,CRUX,131.951865,132.372529,131.001708,132.036774,132.036774,8913555,industry,True
2024-05-20,CRUX,131.247724,132.160731,130.944041,131.614438,131.614438,10056534,industry,True
2024-05-21,CRUX,132.471102,133.78399,131.392624,133.0107,133.0107,3367416,industry,True
2024-05-22,CRUX,132.842134,133.841387,132.298234,132.659311,132.659311,8939643,industry,True
2024-05-23,CRUX,132.183917,134.024202,131.395189,132.438423,132.438423,7796634,industry,True
2024-05-24,CRUX,134.171721,134.354262,132.345005,133.222131,133.222131,2014155,industry,True
2024-05-27,CRUX,133.55509,134.858445,133.442875,133.846949,133.846949,8228541,industry,True
2024-05-28,CRUX,133.756947,135.133077,132.725083,134.127704,134.127704,9520731,industry,True
2024-05-29,CRUX,135.071326,136.223777,133.321589,134.700226,134.700226,9005097,industry,True
2024-05-30,CRUX,133.279611,134.609147,132.542447,133.667256,133.667256,10411587,industry,True
2024-05-31,CRUX,133.175239,134.368422,131.669039,133.435952,133.435952,8717319,industry,True
2024-06-03,CRUX,134.085953,134.255491,132.924352,134.10282,134.10282,3243243,industry,True
2024-06-04,CRUX,133.123263,134.463359,132.846707,133.17871,133.17871,4272000,industry,True
2024-06-05,CRUX,133.953083,135.709781,132.894238,134.351687,134.351687,10153716,industry,True
2024-06-06,CRUX,133.894929,134.599485,132.463903,134.041779,134.041779,6089055,industry,True
2024-06-07,CRUX,134.639104,135.663503,134.19851,134.621128,134.621128,6761751,industry,True
2024-06-10,CRUX,135.489868,135.836771,134.82387,135.133058,135.133058,11522934,industry,True
2024-06-11,CRUX,136.299978,136.688097,136.065082,136.16392,136.16392,7132824,industry,True
2024-06-12,CRUX,135.85471,136.185677,133.843654,135.266902,135.266902,998322,industry,True
2024-06-13,CRUX,136.20288,137.191337,135.961283,136.109559,136.109559,5530950,industry,True
2024-06-14,CRUX,135.262375,136.623172,134.045017,135.422558,135.422558,7770882,industry,True
2024-06-17,CRUX,135.838184,136.54188,134.724166,135.551814,135.551814,5068836,industry,True
2024-06-18,CRUX,135.07862,135.925453,134.647692,135.284852,135.284852,5526171,industry,True
2024-06-19,CRUX,135.459262,136.476501,134.188234,135.831043,135.831043,2579562,industry,True
2024-06-20,CRUX,136.215612,136.918899,135.082812,136.048576,136.048576,3490122,industry,True
2024-06-21,CRUX,136.10706,136.978905,134.663492,135.95631,135.95631,4928382,industry,True
2024-06-24,CRUX,135.429532,136.583986,135.063895,135.280475,135.280475,8505696,industry,True
2024-06-25,CRUX,134.685292,135.548943,133.150764,134.743785,134.743785,8781918,industry,True
2024-06-26,CRUX,135.028121,136.137862,133.576734,135.215251,135.215251,4839123,industry,True
2024-06-27,CRUX,135.522022,137.013896,134.76406,135.370974,135.370974,3345897,industry,True
2024-06-28,CRUX,136.054898,137.466422,134.681848,135.723285,135.723285,11132829,industry,True
2024-07-01,CRUX,135.38805,136.190089,134.269779,135.047096,135.047096,7987398,industry,True
2024-07-02,CRUX,134.372421,135.882133,132.868358,135.051703,135.051703,9928596,industry,True
2024-07-03,CRUX,133.229874,134.194458,132.238805,132.747731,132.747731,5802261,industry,True
2024-07-04,CRUX,131.637939,132.566207,130.738584,132.14553,132.14553,8876004,industry,True
2024-07-05,CRUX,132.492652,132.933337,131.900303,132.311276,132.311276,3632973,industry,True
2024-07-08,CRUX,130.412732,130.88293,129.790172,130.347065,130.347065,4433091,industry,True
2024-07-09,CRUX,129.081366,130.88553,128.473401,129.521088,129.521088,9039636,industry,True
2024-07-10,CRUX,129.214081,130.394776,128.224118,129.545127,129.545127,11352168,industry,True
2024-07-11,CRUX,128.734015,130.016293,127.429128,128.544707,128.544707,8261964,industry,True
2024-07-12,CRUX,129.718183,130.925915,129.053817,129.555458,129.555458,10471317,industry,True
2024-07-15,CRUX,127.632374,128.905811,126.159345,127.474746,127.474746,7315386,industry,True
2024-07-16,CRUX,127.631097,128.615866,127.133014,127.29883,127.29883,11972415,industry,True
2024-07-17,CRUX,126.849494,128.330521,126.674666,126.790522,126.790522,9385461,industry,True
2024-07-18,CRUX,125.963945,126.835304,124.546379,126.56073,126.56073,1209573,industry,True
2024-07-19,CRUX,128.167316,129.473331,127.868576,128.396251,128.396251,5726934,industry,True
2024-07-22,CRUX,128.663592,129.175093,127.960754,128.762921,128.762921,6995532,industry,True
2024-07-23,CRUX,130.079746,130.600041,129.159234,130.076014,130.076014,8796423,industry,True
2024-07-24,CRUX,129.321982,130.765738,128.279779,129.461899,129.461899,3364212,industry,True
2024-07-25,CRUX,130.881693,132.384972,129.936287,130.490162,130.490162,8805126,industry,True
2024-07-26,CRUX,128.93882,129.692159,128.734549,129.37583,129.37583,10509336,industry,True
2024-07-29,CRUX,129.210926,130.681614,128.823078,129.121545,129.121545,6528423,industry,True
2024-07-30,CRUX,129.121638,129.803174,128.936263,129.354326,129.354326,2497755,industry,True
2024-07-31,CRUX,130.05328,131.338297,127.763588,129.207343,129.207343,7676223,industry,True
2024-08-01,CRUX,129.564585,130.880244,128.065569,129.242988,129.242988,6232401,industry,True
2024-08-02,CRUX,128.957854,129.780877,128.839873,129.108586,129.108586,9050091,industry,True
2024-08-05,CRUX,130.449075,131.784563,128.894327,129.820489,129.820489,9898329,industry,True
2024-08-06,CRUX,130.516131,131.780597,130.083414,130.942758,130.942758,4699164,industry,True
2024-08-07,CRUX,130.861753,132.299578,130.123331,131.343756,131.343756,4617819,industry,True
2024-08-08,CRUX,130.342435,131.761049,130.260558,130.978688,130.978688,3875952,industry,True
2024-08-09,CRUX,131.536901,132.608121,130.897601,132.088213,132.088213,8283546,industry,True
2024-08-12,CRUX,130.708402,131.213225,130.177794,130.929541,130.929541,3196587,industry,True
2024-08-13,CRUX,130.888014,131.338827,130.398857,130.978209,130.978209,11841405,industry,True
2024-08-14,CRUX,130.883294,132.037714,129.511731,130.699687,130.699687,2078778,industry,True
2024-08-15,CRUX,128.686493,130.782488,128.512525,129.257555,129.257555,5202990,industry,True
2024-08-16,CRUX,130.202929,131.696738,128.786923,129.838206,129.838206,5060010,industry,True
2024-08-19,CRUX,131.435894,132.311677,130.334854,130.928185,130.928185,2607396,industry,True
2024-08-20,CRUX,131.84258,132.56657,130.821422,131.69258,131.69258,8840211,industry,True
2024-08-21,CRUX,133.0076,133.88666,131.191359,132.489064,132.489064,11534223,industry,True
2024-08-22,CRUX,131.997867,132.50238,130.672351,131.920215,131.920215,3752934,industry,True
2024-08-23,CRUX,133.076041,134.20154,132.179961,132.955283,132.955283,3251736,industry,True
2024-08-26,CRUX,133.412169,133.62337,132.210146,133.192776,133.192776,8230122,industry,True
2024-08-27,CRUX,134.157304,135.613538,132.948133,133.636209,133.636209,8389002,industry,True
2024-08-28,CRUX,132.828768,133.625163,131.383089,132.769337,132.769337,1620372,industry,True
2024-08-29,CRUX,133.325688,134.586612,132.092485,133.387087,133.387087,8964456,industry,True
2024-08-30,CRUX,132.520832,134.23346,130.977516,132.832109,132.832109,8805378,industry,True
2024-09-02,CRUX,132.484778,132.683428,131.631318,132.572829,132.572829,9785025,industry,True
2024-09-03,CRUX,132.984007,133.491596,132.68944,133.021332,133.021332,1716633,industry,True
2024-09-04,CRUX,132.219888,133.312101,131.113072,132.267926,132.267926,8876073,industry,True
2024-09-05,CRUX,133.001773,133.549158,131.741866,133.250761,133.250761,2513517,industry,True
2024-09-06,CRUX,132.443168,133.727982,132.315929,132.790833,132.790833,2200005,industry,True
2024-09-09,CRUX,132.091209,133.712379,131.238701,132.24848,132.24848,10721832,industry,True
2024-09-10,CRUX,130.426907,130.810082,129.342207,130.732869,130.732869,1479465,industry,True
2024-09-11,CRUX,130.973776,132.32375,129.055827,130.529415,130.529415,1954584,industry,True
2024-09-12,CRUX,129.708308,129.851729,128.646814,129.700447,129.700447,6366174,industry,True
2024-09-13,CRUX,130.695264,131.179994,129.562575,130.158678,130.158678,1312902,industry,True
2024-09-16,CRUX,129.615077,131.158978,129.150465,129.513793,129.513793,3097839,industry,True
2024-09-17,CRUX,130.586946,130.720059,130.029918,130.596883,130.596883,2327439,industry,True
2024-09-18,CRUX,129.385475,130.37176,128.503172,129.649301,129.649301,10403133,industry,True
2024-09-19,CRUX,129.33083,129.847481,128.68628,129.390993,129.390993,4006881,industry,True
2024-09-20,CRUX,130.008912,131.151905,128.987885,130.211037,130.211037,9997884,industry,True
2024-09-23,CRUX,130.633709,131.858934,129.449379,130.649869,130.649869,5884980,industry,True
2024-09-24,CRUX,131.024436,131.109058,129.42872,130.528633,130.528633,10337199,industry,True
2024-09-25,CRUX,130.168404,131.186732,129.70378,130.527509,130.527509,5114544,industry,True
2024-09-26,CRUX,129.500492,130.550554,128.98377,129.062277,129.062277,9541962,industry,True
2024-09-27,CRUX,129.961523,130.827612,128.762486,129.699224,129.699224,8160069,industry,True
2024-09-30,CRUX,130.735734,131.230284,129.525183,131.049664,131.049664,3397602,industry,True
2024-10-01,CRUX,132.504527,133.043434,131.984475,132.331294,132.331294,7281903,industry,True
2024-10-02,CRUX,132.052894,133.43342,131.450577,132.051159,132.051159,2436867,industry,True
2024-10-03,CRUX,131.912692,132.859418,131.609426,131.997518,131.997518,11295723,industry,True
2024-10-04,CRUX,131.744529,132.933754,130.514923,131.599684,131.599684,11209335,industry,True
2024-10-07,CRUX,131.830311,132.74253,131.701668,131.886374,131.886374,10628391,industry,True
2024-10-08,CRUX,132.465986,133.05428,131.14649,132.82095,132.82095,6065838,industry,True
2024-10-09,CRUX,134.089983,134.555085,133.18943,133.574214,133.574214,1995489,industry,True
2024-10-10,CRUX,133.764604,134.740957,133.350783,133.7469,133.7469,7718253,industry,True
2024-10-11,CRUX,134.904759,135.526923,132.985096,134.411937,134.411937,6751497,industry,True
2024-10-14,CRUX,134.865613,135.827723,134.738863,134.886288,134.886288,2235957,industry,True
2024-10-15,CRUX,135.67774,136.236396,134.165973,135.973752,135.973752,8956851,industry,True
2024-10-16,CRUX,137.695179,139.016352,136.252382,137.797433,137.797433,6026754,industry,True
2024-10-17,CRUX,137.876243,138.418531,136.322588,138.314892,138.314892,3337425,industry,True
2024-10-18,CRUX,137.568459,138.657364,135.778577,137.301713,137.301713,3797559,industry,True
2024-10-21,CRUX,136.830841,137.516879,135.805373,136.920522,136.920522,11792883,industry,True
2024-10-22,CRUX,136.681517,137.649394,135.476439,137.086048,137.086048,4529670,industry,True
2024-10-23,CRUX,137.178394,137.63384,135.647961,136.735955,136.735955,7712481,industry,True
2024-10-24,CRUX,137.857818,139.107615,137.126698,137.939042,137.939042,9779496,industry,True
2024-10-25,CRUX,137.633463,137.708833,135.936736,137.497857,137.497857,2839653,industry,True
2024-10-28,CRUX,136.00984,136.627223,134.896459,136.067147,136.067147,10768461,industry,True
2024-10-29,CRUX,135.303174,136.747373,134.816879,135.66307,135.66307,8310792,industry,True
2024-10-30,CRUX,134.57598,135.144732,132.962462,135.019181,135.019181,9903108,industry,True
2024-10-31,CRUX,136.27293,136.79693,135.677484,136.454302,136.454302,11122845,industry,True
2024-11-01,CRUX,136.385512,136.689404,135.226546,135.871554,135.871554,2792694,industry,True
2024-11-04,CRUX,136.232117,136.604077,134.723349,135.895916,135.895916,5446299,industry,True
2024-11-05,CRUX,135.704771,137.045412,134.749583,135.674962,135.674962,5087421,industry,True
2024-11-06,CRUX,135.42078,136.821932,134.166849,135.451941,135.451941,2869371,industry,True
2024-11-07,CRUX,135.449857,135.738012,135.011698,135.201847,135.201847,9043059,industry,True
2024-11-08,CRUX,133.92005,135.310441,133.714216,133.846599,133.846599,8404302,industry,True
2024-11-11,CRUX,135.171145,135.838318,134.240768,135.537429,135.537429,7684332,industry,True
2024-11-12,CRUX,136.600879,137.974181,136.275392,136.731465,136.731465,1929561,industry,True
2024-11-13,CRUX,136.913115,138.123466,136.463588,137.377684,137.377684,4632861,industry,True
2024-11-14,CRUX,138.538641,140.291842,138.253296,138.667543,138.667543,7220730,industry,True
2024-11-15,CRUX,138.228298,139.589933,137.300702,138.379446,138.379446,10463100,industry,True
2024-11-18,CRUX,139.198746,140.290895,137.392248,139.04407,139.04407,2076648,industry,True
2024-11-19,CRUX,138.177062,139.380525,137.999196,138.529647,138.529647,3117948,industry,True
2024-11-20,CRUX,139.975526,140.778367,138.204149,139.548251,139.548251,7308852,industry,True
2024-11-21,CRUX,139.238448,139.571081,138.847112,139.393132,139.393132,3127098,industry,True
2024-11-22,CRUX,138.36793,139.505696,137.268251,138.88091,138.88091,5385789,industry,True
2024-11-25,CRUX,139.478883,140.965017,138.333143,138.960397,138.960397,10637088,industry,True
2024-11-26,CRUX,137.004676,138.143378,135.379521,137.669363,137.669363,2363586,industry,True
2024-11-27,CRUX,138.847196,140.096442,136.848448,138.433582,138.433582,2012628,industry,True
2024-11-28,CRUX,136.278145,136.914808,135.194495,136.405674,136.405674,6273483,industry,True
2024-11-29,CRUX,135.784352,136.861964,134.342884,135.916125,135.916125,10430388,industry,True
2024-12-02,CRUX,134.433512,134.61504,132.64505,134.217278,134.217278,3569529,industry,True
2024-12-03,CRUX,135.270264,135.382693,134.221249,134.964784,134.964784,4462161,industry,True
2024-12-04,CRUX,135.663398,136.683389,134.299354,135.446888,135.446888,8959080,industry,True
2024-12-05,CRUX,136.602938,137.839541,134.485645,135.810296,135.810296,1681596,industry,True
2024-12-06,CRUX,136.147294,137.019051,135.081541,136.467919,136.467919,2092794,industry,True
2024-12-09,CRUX,136.651816,138.278343,134.979283,136.085732,136.085732,8688603,industry,True
2024-12-10,CRUX,136.522436,136.651046,135.116577,136.364385,136.364385,2475462,industry,True
2024-12-11,CRUX,135.468002,135.982401,134.725876,135.566497,135.566497,2692194,industry,True
2024-12-12,CRUX,135.458805,135.863359,134.260707,135.410482,135.410482,1478667,industry,True
2024-12-13,CRUX,134.934772,135.89003,133.85914,134.733968,134.733968,1796973,industry,True
2024-12-16,CRUX,134.828936,135.32923,134.746667,135.049707,135.049707,1640004,industry,True
2024-12-17,CRUX,135.375177,136.705473,134.730324,135.21811,135.21811,6299535,industry,True
2024-12-18,CRUX,134.804791,136.335342,133.416873,134.955781,134.955781,2744103,industry,True
2024-12-19,CRUX,133.989816,134.992419,132.826991,134.317221,134.317221,7041276,industry,True
2024-12-20,CRUX,134.27425,135.795633,133.402768,134.204517,134.204517,11790117,industry,True
2024-12-23,CRUX,132.870121,133.303086,131.339279,132.668534,132.668534,1406478,industry,True
2024-12-24,CRUX,131.081988,131.994066,130.393172,131.174279,131.174279,7099986,industry,True
2024-12-25,CRUX,131.237366,131.84151,130.572969,130.969849,130.969849,11874006,industry,True
2024-12-26,CRUX,130.796272,131.937869,130.210165,131.470931,131.470931,3857157,industry,True
2024-12-27,CRUX,131.464155,131.604786,129.607136,131.117372,131.117372,8512782,industry,True
2024-12-30,CRUX,130.208733,131.244734,128.987669,130.161579,130.161579,6432396,industry,True
2024-12-31,CRUX,130.159769,130.557454,129.345468,129.904463,129.904463,10970028,industry,True
2025-01-01,CRUX,129.076115,129.151142,128.303344,128.8116,128.8116,7718895,industry,True
2025-01-02,CRUX,131.12967,132.634906,130.241814,130.704924,130.704924,11313594,industry,True
2025-01-03,CRUX,130.597832,132.035899,129.37976,130.897291,130.897291,10649265,industry,True
2025-01-06,CRUX,130.379657,131.921229,129.078504,130.648411,130.648411,9721500,industry,True
2025-01-07,CRUX,130.907395,131.170594,130.078565,131.043193,131.043193,5969214,industry,True
2025-01-08,CRUX,131.955671,132.925988,130.630387,131.704468,131.704468,1702653,industry,True
2025-01-09,CRUX,132.577867,133.266468,132.198784,132.540038,132.540038,7676565,industry,True
2025-01-10,CRUX,134.348887,135.671306,132.314305,133.771118,133.771118,5316843,industry,True
2025-01-13,CRUX,132.585793,134.048749,131.088893,132.136779,132.136779,1406439,industry,True
2025-01-14,CRUX,132.105764,133.551415,131.246822,131.805909,131.805909,11671365,industry,True
2025-01-15,CRUX,132.143753,133.605911,130.614882,132.251015,132.251015,10273917,industry,True
2025-01-16,CRUX,132.439373,133.316595,131.883936,132.386269,132.386269,8101029,industry,True
2025-01-17,CRUX,132.595508,133.861797,131.66956,132.827566,132.827566,2435895,industry,True
2025-01-20,CRUX,133.57594,134.617625,133.198659,133.332338,133.332338,8805405,industry,True
2025-01-21,CRUX,133.386453,135.109408,131.980745,133.606349,133.606349,4362435,industry,True
2025-01-22,CRUX,133.893832,135.542523,133.796979,134.338228,134.338228,8783949,industry,True
2025-01-23,CRUX,136.679721,137.127161,135.910888,136.620443,136.620443,7598247,industry,True
2025-01-24,CRUX,136.943088,137.050665,135.980078,136.712325,136.712325,8266143,industry,True
2025-01-27,CRUX,135.63539,136.574029,134.231511,135.971178,135.971178,7648032,industry,True
2025-01-28,CRUX,136.66496,138.150585,135.791971,136.457191,136.457191,6647871,industry,True
2025-01-29,CRUX,135.959152,136.303466,135.170292,135.933698,135.933698,10618788,industry,True
2025-01-30,CRUX,136.582643,138.142675,136.502122,136.711068,136.711068,1344780,industry,True
2025-01-31,CRUX,137.437221,139.05267,135.622837,137.235308,137.235308,4025247,industry,True
2025-02-03,CRUX,136.275592,137.828591,136.125163,136.298511,136.298511,9916644,industry,True
2025-02-04,CRUX,136.307864,137.695882,134.714181,136.311773,136.311773,2833176,industry,True
2025-02-05,CRUX,135.911841,137.683364,135.619215,136.08423,136.08423,5993655,industry,True
2025-02-06,CRUX,135.977323,136.935229,135.084806,136.352793,136.352793,9759711,industry,True
2025-02-07,CRUX,135.723681,136.828603,135.238118,135.703993,135.703993,8742699,industry,True
2025-02-10,CRUX,137.180016,137.989402,136.679226,137.233387,137.233387,11560824,industry,True
2025-02-11,CRUX,138.011036,139.377027,136.378297,138.375308,138.375308,2532960,industry,True
2025-02-12,CRUX,137.452505,139.197886,135.804466,137.643576,137.643576,6290049,industry,True
2025-02-13,CRUX,138.843829,140.245238,138.692214,138.916267,138.916267,3407892,industry,True
2025-02-14,CRUX,139.915876,141.468586,139.424202,140.099704,140.099704,7616661,industry,True
2025-02-17,CRUX,140.152257,140.796989,139.996876,140.503069,140.503069,5500869,industry,True
2025-02-18,CRUX,141.546428,142.046177,140.825436,141.635936,141.635936,2860293,industry,True
2025-02-19,CRUX,142.861341,144.178603,141.96071,142.380294,142.380294,10279233,industry,True
2025-02-20,CRUX,143.238145,144.525397,141.413422,142.621034,142.621034,2376804,industry,True
2025-02-21,CRUX,142.083038,143.385847,141.21573,143.165955,143.165955,4749954,industry,True
2025-02-24,CRUX,141.911901,142.392532,141.097806,141.527753,141.527753,10762431,industry,True
2025-02-25,CRUX,142.42732,143.278327,140.485901,142.074858,142.074858,7221264,industry,True
2025-02-26,CRUX,141.086166,143.252246,140.444218,142.13312,142.13312,4884627,industry,True
2025-02-27,CRUX,142.217793,143.440672,141.756279,142.119975,142.119975,11227074,industry,True
2025-02-28,CRUX,143.006557,143.180686,142.195551,142.970698,142.970698,3742665,industry,True
2025-03-03,CRUX,143.938619,144.068776,143.062795,143.552113,143.552113,9943593,industry,True
2025-03-04,CRUX,143.599103,145.301095,142.376163,142.958812,142.958812,10990446,industry,True
2025-03-05,CRUX,142.314669,143.440727,141.043787,142.629043,142.629043,11422404,industry,True
2025-03-06,CRUX,140.817269,141.658132,139.453404,141.368394,141.368394,10366986,industry,True
2025-03-07,CRUX,139.853977,139.990944,138.825553,139.777343,139.777343,1894845,industry,True
2025-03-10,CRUX,140.194203,141.70639,139.277435,140.455121,140.455121,11233920,industry,True
2025-03-11,CRUX,140.046875,140.662136,138.692855,139.956123,139.956123,11171292,industry,True
2025-03-12,CRUX,139.585772,139.809092,138.76218,139.372783,139.372783,6370185,industry,True
2025-03-13,CRUX,138.441668,138.973669,137.244361,138.901011,138.901011,6704985,industry,True
2025-03-14,CRUX,137.964156,139.167952,136.234583,137.776864,137.776864,8953410,industry,True
2025-03-17,CRUX,138.261499,139.361497,136.757661,138.220862,138.220862,7699866,industry,True
2025-03-18,CRUX,137.886506,140.166364,136.536283,138.74703,138.74703,7691424,industry,True
2025-03-19,CRUX,137.99247,138.865423,136.562516,137.890187,137.890187,8737275,industry,True
2025-03-20,CRUX,139.185522,139.908949,137.874198,139.341493,139.341493,3777321,industry,True
2025-03-21,CRUX,139.326615,140.828638,137.62245,139.135838,139.135838,1582158,industry,True
2025-03-24,CRUX,138.943795,139.888442,137.387496,139.12171,139.12171,4265292,industry,True
2025-03-25,CRUX,140.459695,140.629453,138.247806,139.813099,139.813099,2920764,industry,True
2025-03-26,CRUX,139.756135,140.848345,138.85351,140.306053,140.306053,1805031,industry,True
2025-03-27,CRUX,139.84256,141.491526,138.33734,139.944482,139.944482,6431613,industry,True
2025-03-28,CRUX,140.159049,140.775349,139.14309,139.502269,139.502269,10268634,industry,True
2025-03-31,CRUX,140.393302,141.386011,139.958499,140.30526,140.30526,4642848,industry,True
2025-04-01,CRUX,139.531759,139.697312,139.195287,139.572894,139.572894,5534715,industry,True
2025-04-02,CRUX,139.636619,139.831001,137.526869,138.919621,138.919621,4563999,industry,True
2025-04-03,CRUX,139.007836,140.220931,138.434583,139.029436,139.029436,11807529,industry,True
2025-04-04,CRUX,140.030564,141.565249,139.458739,140.190233,140.190233,5419227,industry,True
2025-04-07,CRUX,138.648026,139.708577,137.53454,139.235214,139.235214,8389050,industry,True
2025-04-08,CRUX,140.305338,141.751578,139.194064,140.397643,140.397643,9726405,industry,True
2025-04-09,CRUX,141.172473,142.431903,140.893889,141.217468,141.217468,7182525,industry,True
2025-04-10,CRUX,141.242751,141.786707,140.126902,141.568936,141.568936,9809145,industry,True
2025-04-11,CRUX,140.282832,141.521998,138.71538,141.157661,141.157661,8780919,industry,True
2025-04-14,CRUX,141.833405,143.56535,141.362603,141.954942,141.954942,11247714,industry,True
2025-04-15,CRUX,142.993718,144.356761,142.501615,142.766682,142.766682,4572465,industry,True
2025-04-16,CRUX,141.728586,143.186877,141.457377,141.706117,141.706117,8340873,industry,True
2025-04-17,CRUX,141.6176,143.207881,140.013146,141.590024,141.590024,4744533,industry,True
2025-04-18,CRUX,142.118233,143.748711,141.717226,141.876469,141.876469,4177719,industry,True
2025-04-21,CRUX,140.858026,142.02656,139.763784,140.872603,140.872603,2357628,industry,True
2025-04-22,CRUX,141.784787,142.704205,140.944416,142.253734,142.253734,8645856,industry,True
2025-04-23,CRUX,140.930286,141.642773,139.693171,141.070037,141.070037,6868812,industry,True
2025-04-24,CRUX,140.92501,141.968334,139.589866,140.651297,140.651297,11348202,industry,True
2025-04-25,CRUX,139.374236,140.433742,138.52819,140.081289,140.081289,1885101,industry,True
2025-04-28,CRUX,142.210767,142.524687,140.758324,141.73332,141.73332,9795645,industry,True
2025-04-29,CRUX,141.970399,142.679192,140.841723,142.14019,142.14019,5015547,industry,True
2025-04-30,CRUX,141.423467,141.685406,141.25678,141.531469,141.531469,5151813,industry,True
2025-05-01,CRUX,140.712994,140.868145,140.116613,140.771859,140.771859,6882162,industry,True
2025-05-02,CRUX,141.156962,141.676911,140.596937,140.90263,140.90263,4984008,industry,True
2025-05-05,CRUX,141.335768,142.800922,140.566133,141.629539,141.629539,9954330,industry,True
2025-05-06,CRUX,141.906243,142.780896,140.76608,142.313695,142.313695,9101889,industry,True
2025-05-07,CRUX,143.088133,144.349044,142.081466,143.311067,143.311067,8981280,industry,True
2025-05-08,CRUX,145.418953,145.542293,143.33763,144.456428,144.456428,10244037,industry,True
2025-05-09,CRUX,145.320787,146.235688,144.425503,145.299258,145.299258,3038592,industry,True
2025-05-12,CRUX,145.34122,145.659051,144.320874,145.134761,145.134761,9708660,industry,True
2025-05-13,CRUX,144.317086,144.948825,143.020223,144.58377,144.58377,7424295,industry,True
2025-05-14,CRUX,144.929953,145.937753,143.596111,144.670752,144.670752,3942969,industry,True
2025-05-15,CRUX,144.408707,145.999509,143.28012,144.415334,144.415334,2362311,industry,True
2025-05-16,CRUX,144.93766,146.067517,143.041891,144.506629,144.506629,4423923,industry,True
2025-05-19,CRUX,145.282796,146.318214,144.284981,144.756962,144.756962,9831930,industry,True
2025-05-20,CRUX,145.777489,146.157488,144.217859,146.073602,146.073602,3476613,industry,True
2025-05-21,CRUX,146.418797,146.946053,144.655036,146.408308,146.408308,4869735,industry,True
2025-05-22,CRUX,147.214914,148.584518,146.935072,147.375922,147.375922,7555281,industry,True
2025-05-23,CRUX,145.406716,145.640507,144.244084,145.262643,145.262643,3990693,industry,True
2025-05-26,CRUX,142.792154,143.343659,141.431865,143.030616,143.030616,11080887,industry,True
2025-05-27,CRUX,143.795796,144.250791,141.601342,142.742656,142.742656,4328091,industry,True
2025-05-28,CRUX,142.681325,143.06067,142.240725,142.705235,142.705235,3945312,industry,True
2025-05-29,CRUX,141.715192,143.212013,141.609428,141.778851,141.778851,3495258,industry,True
2025-05-30,CRUX,142.909759,144.418009,142.181776,143.167339,143.167339,11501676,industry,True
2025-06-02,CRUX,143.411482,143.919652,142.257902,143.341392,143.341392,9249609,industry,True
2025-06-03,CRUX,143.113082,144.588552,141.461687,142.177399,142.177399,8159754,industry,True
2025-06-04,CRUX,141.935344,142.977724,140.691841,141.718765,141.718765,11672697,industry,True
2025-06-05,CRUX,141.969924,143.502313,141.207099,142.070557,142.070557,9702393,industry,True
2025-06-06,CRUX,141.564436,142.688328,140.432041,141.650384,141.650384,6265059,industry,True
2025-06-09,CRUX,141.441561,143.147984,141.023618,141.564618,141.564618,11595462,industry,True
2025-06-10,CRUX,139.917982,140.973893,139.648864,140.793486,140.793486,6412779,industry,True
2025-06-11,CRUX,142.806476,143.945009,142.093499,142.695138,142.695138,11692878,industry,True
2025-06-12,CRUX,142.72014,143.499571,141.798077,142.93695,142.93695,6155436,industry,True
2025-06-13,CRUX,143.38169,144.023078,141.772081,143.583408,143.583408,5094222,industry,True
2025-06-16,CRUX,143.219517,144.056952,142.470886,143.677585,143.677585,7096245,industry,True
2025-06-17,CRUX,143.3735,145.235508,142.072345,143.994457,143.994457,2066892,industry,True
2025-06-18,CRUX,142.757901,144.658727,141.631314,143.361054,143.361054,10986429,industry,True
2025-06-19,CRUX,143.942369,144.239174,142.662397,143.48342,143.48342,3653958,industry,True
2025-06-20,CRUX,144.03096,144.915174,142.33987,144.024155,144.024155,10621779,industry,True
2025-06-23,CRUX,144.811817,145.429701,144.335126,145.068268,145.068268,11287407,industry,True
2025-06-24,CRUX,145.119087,146.814547,144.637698,145.429487,145.429487,6717708,industry,True
2025-06-25,CRUX,145.707319,146.647252,145.501414,145.686865,145.686865,6992172,industry,True
2025-06-26,CRUX,146.19351,146.622919,145.992489,146.323783,146.323783,1869735,industry,True
2025-06-27,CRUX,147.297428,148.718745,145.769055,147.20059,147.20059,4158795,industry,True
2025-06-30,CRUX,146.569249,148.11127,144.149319,145.821146,145.821146,11648337,industry,True
2025-07-01,CRUX,146.970175,148.506374,146.242612,146.666021,146.666021,2613261,industry,True
2025-07-02,CRUX,146.888135,148.549519,144.921115,146.315909,146.315909,11520015,industry,True
